RowId,Location
1,66.2074966430664
2,37.104774475097656
3,29.189632415771484
4,34.161563873291016
5,59.83011245727539
6,37.14337158203125
7,72.99981689453125
8,38.06637954711914
9,36.03036117553711
10,36.61521911621094
11,22.753353118896484
12,36.60532760620117
13,58.06336975097656
14,25.909406661987305
15,79.44087219238281
16,27.4822940826416
17,38.61656951904297
18,25.115880966186523
19,17.289289474487305
20,26.541471481323242
21,50.433868408203125
22,52.98354721069336
23,62.79112243652344
24,75.81295013427734
25,30.93958282470703
26,74.92515563964844
27,46.909427642822266
28,69.09113311767578
29,47.49685287475586
30,84.60185241699219
31,67.81604766845703
32,35.833892822265625
33,27.231586456298828
34,36.478336334228516
35,60.39311599731445
36,37.53615951538086
37,74.2544174194336
38,36.715858459472656
39,34.55537414550781
40,38.41089630126953
41,20.523284912109375
42,38.56456756591797
43,57.209285736083984
44,32.13379669189453
45,80.76041412353516
46,28.76491928100586
47,36.30889129638672
48,32.6755485534668
49,13.881524085998535
50,31.71575927734375
51,50.124473571777344
52,59.31884002685547
53,65.54400634765625
54,75.25016784667969
55,33.082664489746094
56,77.19730377197266
57,49.102500915527344
58,72.80889129638672
59,50.32208251953125
60,86.71186065673828
61,66.3584213256836
62,35.622623443603516
63,31.440898895263672
64,36.71976852416992
65,59.68083953857422
66,37.906185150146484
67,71.50666809082031
68,37.076236724853516
69,37.7484245300293
70,38.67870330810547
71,25.983320236206055
72,39.281654357910156
73,56.7241325378418
74,30.119016647338867
75,76.80867767333984
76,29.574235916137695
77,40.28495407104492
78,30.700435638427734
79,20.012807846069336
80,32.31699752807617
81,49.832496643066406
82,56.06230163574219
83,63.97780227661133
84,74.59583282470703
85,36.7664680480957
86,76.09215545654297
87,50.39653015136719
88,71.04063415527344
89,50.708683013916016
90,82.32417297363281
91,66.20358276367188
92,39.4995231628418
93,30.211429595947266
94,39.02347183227539
95,58.60623550415039
96,40.92151641845703
97,71.55747985839844
98,40.98002243041992
99,35.912757873535156
100,41.45363235473633
101,23.581953048706055
102,42.16521453857422
103,54.74317932128906
104,31.21617889404297
105,77.69856262207031
106,31.911394119262695
107,37.152244567871094
108,31.710041046142578
109,17.843093872070312
110,33.83639144897461
111,46.99507141113281
112,52.21702575683594
113,63.16246032714844
114,78.63372802734375
115,33.25401306152344
116,79.46259307861328
117,47.167606353759766
118,72.63233947753906
119,48.1437873840332
120,83.22615051269531
121,67.9507827758789
122,36.27768325805664
123,26.68773651123047
124,37.45905303955078
125,61.04632568359375
126,37.571083068847656
127,73.44872283935547
128,37.43161392211914
129,34.052555084228516
130,38.66593551635742
131,21.736623764038086
132,40.08198547363281
133,58.15974044799805
134,27.41115379333496
135,79.27154541015625
136,26.455474853515625
137,35.78498840332031
138,28.14963150024414
139,15.513094902038574
140,30.786296844482422
141,49.54948425292969
142,53.51493835449219
143,64.93406677246094
144,76.04551696777344
145,35.7064323425293
146,77.59776306152344
147,50.035057067871094
148,70.6430892944336
149,50.47573471069336
150,85.33438873291016
151,66.67921447753906
152,37.270870208740234
153,28.24388885498047
154,36.4112434387207
155,59.10408401489258
156,38.448726654052734
157,73.75578308105469
158,38.41541290283203
159,36.04375457763672
160,38.35704803466797
161,21.27543067932129
162,38.829833984375
163,55.95537567138672
164,30.616994857788086
165,80.88778686523438
166,31.040077209472656
167,39.630279541015625
168,30.122756958007812
169,14.77667236328125
170,31.53519630432129
171,49.461647033691406
172,51.52984619140625
173,63.095794677734375
174,75.731201171875
175,32.03849792480469
176,76.39561462402344
177,48.251869201660156
178,70.69364929199219
179,48.459556579589844
180,82.25223541259766
181,67.2193603515625
182,34.51618194580078
183,25.06377410888672
184,33.80437469482422
185,59.1284065246582
186,36.05430221557617
187,74.41404724121094
188,35.99939727783203
189,34.415870666503906
190,35.79969024658203
191,18.638566970825195
192,35.84541702270508
193,57.13925552368164
194,27.743335723876953
195,80.71475219726562
196,27.094932556152344
197,37.83782958984375
198,26.952566146850586
199,12.421220779418945
200,27.353750228881836
201,49.97513961791992
202,53.449703216552734
203,63.32753372192383
204,75.33101654052734
205,30.083444595336914
206,75.5728759765625
207,47.680580139160156
208,71.95276641845703
209,48.05459976196289
210,82.1666259765625
211,67.2328109741211
212,35.33163833618164
213,29.64462661743164
214,35.61073303222656
215,60.36351013183594
216,37.22243881225586
217,72.89427947998047
218,36.74359893798828
219,36.17628479003906
220,37.5647087097168
221,23.38713264465332
222,37.69506072998047
223,57.501564025878906
224,31.63312530517578
225,79.65531921386719
226,30.035673141479492
227,39.3663330078125
228,31.652822494506836
229,16.953126907348633
230,31.34979820251465
231,51.51512908935547
232,55.66434097290039
233,63.400550842285156
234,74.20708465576172
235,34.86766052246094
236,75.4955825805664
237,49.57301712036133
238,70.4566650390625
239,50.796112060546875
240,82.40630340576172
241,65.06570434570312
242,39.07783126831055
243,30.43021011352539
244,36.5463981628418
245,58.172794342041016
246,39.06398010253906
247,71.517822265625
248,39.62430191040039
249,37.31452941894531
250,38.23381042480469
251,24.003509521484375
252,37.70611572265625
253,55.07867431640625
254,30.6949520111084
255,78.8973388671875
256,33.06919479370117
257,40.790374755859375
258,29.827852249145508
259,17.878952026367188
260,30.776933670043945
261,47.91716766357422
262,57.97916793823242
263,61.06150817871094
264,75.92039489746094
265,30.848827362060547
266,74.97594451904297
267,45.842472076416016
268,70.00452423095703
269,46.36915588378906
270,85.22467041015625
271,66.60631561279297
272,36.533714294433594
273,29.562049865722656
274,35.08175277709961
275,60.31549835205078
276,36.98196792602539
277,72.83402252197266
278,37.784515380859375
279,36.524959564208984
280,37.04325485229492
281,23.597475051879883
282,37.4444465637207
283,57.98084259033203
284,25.963333129882812
285,79.79945373535156
286,29.42527961730957
287,39.306060791015625
288,25.940486907958984
289,16.667736053466797
290,29.910005569458008
291,49.872886657714844
292,53.31833267211914
293,64.88945770263672
294,72.90411376953125
295,32.0289192199707
296,72.3868637084961
297,47.82004928588867
298,65.835205078125
299,48.569339752197266
300,80.8637466430664
301,68.12376403808594
302,38.386314392089844
303,29.645233154296875
304,35.32568359375
305,61.257137298583984
306,38.88503646850586
307,73.97932434082031
308,39.76982116699219
309,36.36871337890625
310,37.65589904785156
311,23.93100929260254
312,37.34711837768555
313,57.96644592285156
314,32.04261779785156
315,82.15631103515625
316,32.98072052001953
317,40.78843307495117
318,30.64048194885254
319,17.875473022460938
320,29.62384605407715
321,48.87522888183594
322,52.17116928100586
323,59.97106170654297
324,79.64888000488281
325,33.777103424072266
326,78.83058166503906
327,47.56202697753906
328,71.25756072998047
329,47.047935485839844
330,88.64010620117188
331,65.60713958740234
332,37.052730560302734
333,29.762615203857422
334,36.71562194824219
335,58.513065338134766
336,38.41637420654297
337,71.41324615478516
338,38.49363327026367
339,36.84349060058594
340,38.153114318847656
341,23.681377410888672
342,38.24677276611328
343,55.035186767578125
344,30.566038131713867
345,78.60855102539062
346,32.599952697753906
347,41.524688720703125
348,30.023406982421875
349,17.08305549621582
350,32.28313064575195
351,49.24482345581055
352,57.877132415771484
353,61.311649322509766
354,77.05829620361328
355,33.657867431640625
356,77.16620635986328
357,48.02165985107422
358,72.44397735595703
359,48.51593780517578
360,84.47748565673828
361,66.00147247314453
362,37.02532958984375
363,29.05624771118164
364,35.40864181518555
365,59.936134338378906
366,37.450706481933594
367,72.00726318359375
368,37.398006439208984
369,35.605289459228516
370,36.91648483276367
371,23.46845245361328
372,35.800567626953125
373,57.98550796508789
374,30.266218185424805
375,77.8017807006836
376,29.189355850219727
377,37.780757904052734
378,29.82951545715332
379,17.7449951171875
380,28.07775115966797
381,47.448360443115234
382,64.20308685302734
383,61.74184799194336
384,76.11121368408203
385,32.78278350830078
386,75.15991973876953
387,46.725738525390625
388,73.12106323242188
389,46.79669952392578
390,84.75582885742188
391,64.27009582519531
392,36.48876190185547
393,25.96969985961914
394,35.29166030883789
395,59.23263168334961
396,37.039852142333984
397,72.73771667480469
398,37.462799072265625
399,34.05491256713867
400,36.503662109375
401,20.478496551513672
402,36.479557037353516
403,56.67201614379883
404,27.088726043701172
405,79.90676879882812
406,27.76556968688965
407,37.617488861083984
408,26.599775314331055
409,14.303996086120605
410,28.19536590576172
411,44.66987228393555
412,63.793373107910156
413,61.12453079223633
414,72.7368392944336
415,33.141510009765625
416,71.41250610351562
417,47.01786804199219
418,70.84300994873047
419,44.92158126831055
420,79.43665313720703
421,66.52949523925781
422,38.5009880065918
423,30.62957763671875
424,36.41267013549805
425,59.17247009277344
426,39.837364196777344
427,73.6573486328125
428,40.64459991455078
429,37.133583068847656
430,38.88686752319336
431,22.82342529296875
432,38.219757080078125
433,54.81352996826172
434,31.148948669433594
435,81.95673370361328
436,34.72885513305664
437,41.4236946105957
438,30.290363311767578
439,16.1510066986084
440,31.87100601196289
441,46.43360137939453
442,59.06031036376953
443,62.12754821777344
444,81.39341735839844
445,30.859718322753906
446,80.1834487915039
447,45.97932052612305
448,76.00727844238281
449,46.148353576660156
450,86.61598205566406
451,66.63504791259766
452,35.94293975830078
453,29.222904205322266
454,33.127742767333984
455,60.015071868896484
456,36.55224609375
457,72.78872680664062
458,37.15990447998047
459,35.4775505065918
460,34.974647521972656
461,22.68107795715332
462,34.206573486328125
463,59.08379364013672
464,28.368982315063477
465,78.70277404785156
466,28.400463104248047
467,38.413352966308594
468,26.84898567199707
469,17.794729232788086
470,25.015920639038086
471,47.77463912963867
472,49.912296295166016
473,60.04026412963867
474,70.9311294555664
475,30.792390823364258
476,68.92684936523438
477,45.9896354675293
478,66.28036499023438
479,45.75154495239258
480,73.97283935546875
481,65.4211196899414
482,37.794517517089844
483,28.88396453857422
484,34.94663619995117
485,57.787471771240234
486,38.22087478637695
487,71.56543731689453
488,39.153499603271484
489,35.88721466064453
490,37.14414596557617
491,22.28737449645996
492,36.84974670410156
493,53.601322174072266
494,29.67453956604004
495,80.43074035644531
496,33.130855560302734
497,41.55963134765625
498,28.4373779296875
499,15.309576988220215
500,30.357362747192383
501,47.048675537109375
502,58.512535095214844
503,57.79888153076172
504,81.50894927978516
505,33.277164459228516
506,80.23432922363281
507,46.002166748046875
508,74.46682739257812
509,45.8459587097168
510,87.63530731201172
511,63.543792724609375
512,35.25975036621094
513,29.93545913696289
514,36.92258834838867
515,58.599300384521484
516,36.460208892822266
517,70.59026336669922
518,35.34180450439453
519,36.45210647583008
520,37.98003387451172
521,23.72426414489746
522,38.336509704589844
523,56.29837417602539
524,29.06795883178711
525,75.89495849609375
526,28.011919021606445
527,38.282127380371094
528,30.299009323120117
529,16.763261795043945
530,32.745601654052734
531,50.76271438598633
532,61.593936920166016
533,66.07064056396484
534,70.9382553100586
535,34.50374221801758
536,72.89173126220703
537,49.74492263793945
538,69.64508056640625
539,50.79861831665039
540,79.12203216552734
541,63.84672164916992
542,34.41384506225586
543,30.58136749267578
544,34.72115707397461
545,58.03167724609375
546,35.83899688720703
547,68.90115356445312
548,34.79377746582031
549,35.509891510009766
550,36.68988037109375
551,24.64504623413086
552,36.94293975830078
553,55.15254211425781
554,30.896562576293945
555,74.58546447753906
556,28.64008140563965
557,38.172386169433594
558,31.51776695251465
559,18.14979362487793
560,31.30524444580078
561,48.63312911987305
562,54.84230041503906
563,60.39571762084961
564,73.58943176269531
565,37.27234649658203
566,75.328369140625
567,48.959815979003906
568,69.5837173461914
569,49.14911651611328
570,79.95861053466797
571,65.13581848144531
572,34.818782806396484
573,28.93899154663086
574,34.059940338134766
575,58.68345642089844
576,35.50343322753906
577,70.91891479492188
578,36.03998947143555
579,35.46751403808594
580,35.94676971435547
581,22.905956268310547
582,36.67874526977539
583,56.07281494140625
584,24.934494018554688
585,77.78079223632812
586,27.806255340576172
587,38.31006622314453
588,25.21642303466797
589,15.936784744262695
590,29.44148826599121
591,49.27375793457031
592,51.86635971069336
593,63.25553512573242
594,71.40066528320312
595,32.71176528930664
596,71.52909851074219
597,47.47865676879883
598,64.65104675292969
599,48.50204849243164
600,79.34043884277344
601,62.88280487060547
602,35.154876708984375
603,31.228946685791016
604,35.55314254760742
605,56.608551025390625
606,36.20180130004883
607,70.10076904296875
608,35.35103988647461
609,37.075279235839844
610,37.0800666809082
611,24.024112701416016
612,37.286399841308594
613,53.38855743408203
614,28.28806495666504
615,76.11522674560547
616,27.143753051757812
617,38.58255386352539
618,29.163225173950195
619,18.089008331298828
620,29.928085327148438
621,47.95439147949219
622,58.46051025390625
623,62.47282791137695
624,71.71400451660156
625,34.44135665893555
626,73.02857971191406
627,47.80316162109375
628,69.42453002929688
629,49.00205993652344
630,78.01571655273438
631,66.99198913574219
632,37.20762634277344
633,30.273487091064453
634,35.61056900024414
635,60.34585189819336
636,38.156646728515625
637,73.58111572265625
638,38.542457580566406
639,36.98332214355469
640,37.33034896850586
641,23.96748924255371
642,37.214351654052734
643,58.095115661621094
644,27.54031753540039
645,80.32136535644531
646,28.84156036376953
647,40.10231399536133
648,27.001911163330078
649,18.377178192138672
650,28.46062469482422
651,47.11137390136719
652,63.14987564086914
653,62.34551239013672
654,70.8103256225586
655,34.303466796875
656,69.0115737915039
657,48.069698333740234
658,68.69337463378906
659,47.44545364379883
660,77.48291778564453
661,67.22953796386719
662,36.983455657958984
663,29.8037109375
664,35.965538024902344
665,60.30766677856445
666,37.83811950683594
667,73.06867980957031
668,38.621585845947266
669,35.99885177612305
670,37.5169563293457
671,23.554786682128906
672,37.99428939819336
673,56.372825622558594
674,29.090843200683594
675,81.07475280761719
676,31.422014236450195
677,39.65587615966797
678,28.712953567504883
679,17.029386520385742
680,30.61444664001465
681,47.969093322753906
682,50.89692306518555
683,61.97149658203125
684,76.66922760009766
685,33.62687683105469
686,76.59859466552734
687,47.61260223388672
688,68.68046569824219
689,48.03585433959961
690,85.34687042236328
691,64.4532699584961
692,40.85848617553711
693,32.58805465698242
694,34.19179916381836
695,58.18803405761719
696,35.97721481323242
697,73.06086730957031
698,34.67274856567383
699,37.4532585144043
700,38.77494430541992
701,22.31275177001953
702,39.098175048828125
703,52.51934051513672
704,30.31098747253418
705,80.61202239990234
706,28.22815704345703
707,38.47996139526367
708,33.07461166381836
709,15.821318626403809
710,34.68898010253906
711,42.31888961791992
712,63.10396194458008
713,70.8842544555664
714,70.96357727050781
715,33.334774017333984
716,75.63420104980469
717,49.969566345214844
718,75.10847473144531
719,41.352516174316406
720,71.73909759521484
721,64.97599029541016
722,34.86943435668945
723,28.521373748779297
724,37.46739959716797
725,58.856414794921875
726,36.08609390258789
727,70.79229736328125
728,35.25642013549805
729,35.81914520263672
730,37.54448699951172
731,24.324947357177734
732,38.974098205566406
733,56.05199432373047
734,27.806880950927734
735,76.04375457763672
736,26.276321411132812
737,36.65574264526367
738,29.114330291748047
739,18.27949333190918
740,30.8658390045166
741,48.27896499633789
742,47.90918731689453
743,63.74510192871094
744,70.18584442138672
745,36.6544189453125
746,72.55764770507812
747,49.75049591064453
748,64.7715835571289
749,50.53611755371094
750,75.67046356201172
751,67.388427734375
752,33.824134826660156
753,26.74203872680664
754,38.69358825683594
755,60.22709274291992
756,36.63154983520508
757,75.123291015625
758,34.978580474853516
759,35.3083381652832
760,38.96946334838867
761,20.361249923706055
762,40.68816375732422
763,56.7975959777832
764,27.63818359375
765,79.95160675048828
766,24.93772315979004
767,36.03837585449219
768,29.62353515625
769,13.590377807617188
770,32.794349670410156
771,49.174827575683594
772,56.23392868041992
773,69.9900131225586
774,72.7452163696289
775,35.19572448730469
776,76.29247283935547
777,51.99522018432617
778,72.48790740966797
779,52.7324104309082
780,80.27680206298828
781,66.11235046386719
782,36.62845993041992
783,27.404495239257812
784,36.1060676574707
785,59.07744598388672
786,38.136837005615234
787,72.20234680175781
788,38.27159881591797
789,34.214351654052734
790,37.94352722167969
791,21.55673599243164
792,37.613773345947266
793,55.519691467285156
794,31.647705078125
795,79.12703704833984
796,30.03748321533203
797,36.118614196777344
798,31.432775497436523
799,16.11619758605957
800,29.58586311340332
801,46.35370635986328
802,56.395565032958984
803,61.307037353515625
804,76.65115356445312
805,31.64457130432129
806,77.00971984863281
807,45.94229507446289
808,72.3427734375
809,46.74132537841797
810,85.63066101074219
811,67.58844757080078
812,34.650699615478516
813,28.64559555053711
814,33.61221694946289
815,60.47386169433594
816,36.289451599121094
817,73.83103942871094
818,37.14717483520508
819,35.04768753051758
820,36.074825286865234
821,21.990671157836914
822,36.4641227722168
823,56.712467193603516
824,27.020444869995117
825,81.76604461669922
826,29.14521026611328
827,38.173866271972656
828,26.848194122314453
829,15.372349739074707
830,28.68224334716797
831,47.0033073425293
832,50.25938034057617
833,62.96358108520508
834,75.33793640136719
835,32.54277420043945
836,75.09436798095703
837,47.16175079345703
838,68.181396484375
839,47.438655853271484
840,82.86759948730469
841,66.21508026123047
842,35.59389114379883
843,28.354347229003906
844,34.7382926940918
845,59.35558319091797
846,36.537574768066406
847,71.66868591308594
848,36.345985412597656
849,33.93088150024414
850,36.46949005126953
851,22.24593162536621
852,35.97941207885742
853,55.36343002319336
854,31.186826705932617
855,78.8763427734375
856,29.310914993286133
857,36.89175796508789
858,31.165950775146484
859,15.701216697692871
860,29.082807540893555
861,45.4992561340332
862,59.79125213623047
863,59.01844024658203
864,81.05975341796875
865,36.0691032409668
866,81.33367156982422
867,47.06121826171875
868,75.87693786621094
869,46.922080993652344
870,88.11776733398438
871,64.28726959228516
872,34.850746154785156
873,29.901477813720703
874,35.02676010131836
875,58.71412658691406
876,35.469993591308594
877,70.74786376953125
878,34.954898834228516
879,36.0792121887207
880,36.26565933227539
881,24.054914474487305
882,36.3536491394043
883,56.20326614379883
884,27.115402221679688
885,76.50982666015625
886,26.26142120361328
887,38.08436584472656
888,27.79405403137207
889,17.714027404785156
890,28.770177841186523
891,49.15795135498047
892,60.03763198852539
893,62.800960540771484
894,74.50115966796875
895,35.59112548828125
896,75.37351989746094
897,48.65081787109375
898,70.82506561279297
899,49.36001968383789
900,82.30158233642578
901,64.22632598876953
902,37.94136428833008
903,29.853797912597656
904,36.787837982177734
905,57.65257263183594
906,39.46163558959961
907,73.00921630859375
908,39.34356689453125
909,37.41183853149414
910,39.07697677612305
911,21.705564498901367
912,38.67611312866211
913,54.668731689453125
914,30.749507904052734
915,79.5701904296875
916,31.956254959106445
917,41.10069274902344
918,30.034278869628906
919,15.843624114990234
920,31.479782104492188
921,48.91789627075195
922,58.980186462402344
923,63.631553649902344
924,77.42389678955078
925,29.630033493041992
926,77.37739562988281
927,47.05744171142578
928,75.73218536376953
929,47.17658996582031
930,82.12433624267578
931,66.09320068359375
932,36.14645004272461
933,29.62767791748047
934,36.265403747558594
935,59.321834564208984
936,37.487586975097656
937,71.7712631225586
938,37.30922317504883
939,36.13467025756836
940,37.73323440551758
941,23.965633392333984
942,38.175514221191406
943,55.90266418457031
944,31.052978515625
945,78.87995910644531
946,30.516029357910156
947,39.145076751708984
948,31.117643356323242
949,17.628984451293945
950,31.35660171508789
951,49.13987350463867
952,51.27348709106445
953,61.3846321105957
954,74.90991973876953
955,35.47241973876953
956,75.99565887451172
957,48.59913635253906
958,68.96819305419922
959,49.410648345947266
960,80.53153991699219
961,65.04631042480469
962,35.117496490478516
963,28.102405548095703
964,35.10919952392578
965,58.918331146240234
966,35.785667419433594
967,70.14939880371094
968,36.16287612915039
969,34.668819427490234
970,36.37462615966797
971,23.8129940032959
972,37.35831069946289
973,55.5604133605957
974,27.323087692260742
975,77.32262420654297
976,28.701717376708984
977,36.894168853759766
978,27.925195693969727
979,16.885467529296875
980,30.36197853088379
981,46.51846694946289
982,47.094482421875
983,60.974021911621094
984,72.12149047851562
985,35.459957122802734
986,72.86290740966797
987,47.4639778137207
988,63.33591079711914
989,47.7565803527832
990,77.96830749511719
991,66.53864288330078
992,36.721099853515625
993,31.236190795898438
994,36.48884963989258
995,60.74188995361328
996,37.46710205078125
997,72.98592376708984
998,37.6533317565918
999,37.97017288208008
1000,37.15605163574219
1001,25.946216583251953
1002,37.417842864990234
1003,58.31219482421875
1004,27.487470626831055
1005,79.83257293701172
1006,28.647682189941406
1007,40.924442291259766
1008,27.433916091918945
1009,20.199241638183594
1010,29.253259658813477
1011,48.56570816040039
1012,61.881752014160156
1013,63.174766540527344
1014,68.52438354492188
1015,36.050838470458984
1016,67.66162872314453
1017,49.32670974731445
1018,65.57170104980469
1019,49.28746032714844
1020,77.54724884033203
1021,63.670101165771484
1022,33.80067825317383
1023,31.486568450927734
1024,32.389564514160156
1025,58.22468948364258
1026,35.44757843017578
1027,68.64058685302734
1028,35.67491912841797
1029,36.416542053222656
1030,34.50222396850586
1031,26.075992584228516
1032,33.70860290527344
1033,56.21578598022461
1034,28.986055374145508
1035,74.80028533935547
1036,29.4620418548584
1037,39.62302017211914
1038,28.285051345825195
1039,20.979795455932617
1040,27.06337547302246
1041,46.582393646240234
1042,54.316139221191406
1043,58.39252471923828
1044,68.27790832519531
1045,33.453826904296875
1046,67.1259765625
1047,45.9199104309082
1048,64.38723754882812
1049,45.97283935546875
1050,74.25799560546875
1051,64.08296203613281
1052,39.33769607543945
1053,31.44384002685547
1054,37.43827819824219
1055,57.53639221191406
1056,38.82565689086914
1057,70.76384735107422
1058,39.226139068603516
1059,37.85004425048828
1060,38.915828704833984
1061,24.952899932861328
1062,39.36594772338867
1063,54.38580322265625
1064,27.531505584716797
1065,77.44776153564453
1066,30.152408599853516
1067,40.32840347290039
1068,27.48906898498535
1069,19.041950225830078
1070,30.76165008544922
1071,48.90610885620117
1072,56.55335998535156
1073,62.16843795776367
1074,75.97266387939453
1075,32.889183044433594
1076,75.91136169433594
1077,47.08713150024414
1078,69.31076049804688
1079,47.933128356933594
1080,85.481689453125
1081,66.90309143066406
1082,35.627689361572266
1083,28.617698669433594
1084,34.86826705932617
1085,60.18740463256836
1086,37.22169494628906
1087,73.12212371826172
1088,38.1238899230957
1089,35.50131607055664
1090,36.63655090332031
1091,22.56945037841797
1092,36.6768798828125
1093,56.715572357177734
1094,28.24871063232422
1095,80.85962677001953
1096,30.919282913208008
1097,39.515655517578125
1098,27.602357864379883
1099,16.164525985717773
1100,29.34364891052246
1101,47.71022415161133
1102,52.186100006103516
1103,61.959930419921875
1104,77.12413024902344
1105,32.26323699951172
1106,76.49988555908203
1107,46.993080139160156
1108,70.56045532226562
1109,47.329036712646484
1110,82.85425567626953
1111,67.18663024902344
1112,38.48591995239258
1113,28.567787170410156
1114,35.79621505737305
1115,60.3601188659668
1116,38.84125518798828
1117,72.60214233398438
1118,39.94807815551758
1119,34.51668930053711
1120,37.893531799316406
1121,22.606277465820312
1122,37.67072296142578
1123,57.28037643432617
1124,28.27701187133789
1125,79.93821716308594
1126,30.064023971557617
1127,38.693721771240234
1128,27.232038497924805
1129,16.703128814697266
1130,28.270965576171875
1131,47.6735725402832
1132,59.14695358276367
1133,58.742713928222656
1134,84.44606018066406
1135,35.15981674194336
1136,82.76492309570312
1137,46.946311950683594
1138,77.61203002929688
1139,46.6664924621582
1140,88.16728973388672
1141,66.28145599365234
1142,37.65968322753906
1143,27.920616149902344
1144,36.75018310546875
1145,59.78235626220703
1146,38.011085510253906
1147,71.2156753540039
1148,38.95912551879883
1149,34.05021667480469
1150,38.53980255126953
1151,21.942310333251953
1152,39.70896911621094
1153,56.83466339111328
1154,26.231769561767578
1155,78.25347137451172
1156,30.23641586303711
1157,37.413028717041016
1158,26.423664093017578
1159,14.585474967956543
1160,32.615203857421875
1161,49.662349700927734
1162,53.63071060180664
1163,63.93119430541992
1164,75.27497863769531
1165,32.586700439453125
1166,75.31023406982422
1167,47.70234680175781
1168,67.54595947265625
1169,48.54560852050781
1170,85.03724670410156
1171,63.205318450927734
1172,35.42177200317383
1173,29.228755950927734
1174,34.13943862915039
1175,56.856990814208984
1176,35.81740951538086
1177,70.39259338378906
1178,36.22266387939453
1179,36.05332946777344
1180,35.60260009765625
1181,22.704710006713867
1182,35.253807067871094
1183,53.42300796508789
1184,27.20644760131836
1185,78.0342788696289
1186,29.304235458374023
1187,39.03023147583008
1188,27.10357666015625
1189,16.143096923828125
1190,28.550025939941406
1191,46.181095123291016
1192,58.25294494628906
1193,60.74318313598633
1194,72.92630767822266
1195,31.368453979492188
1196,72.41249084472656
1197,45.31925964355469
1198,68.01814270019531
1199,46.09807586669922
1200,80.58129119873047
1201,65.73706817626953
1202,40.02491760253906
1203,28.98845672607422
1204,39.36652374267578
1205,57.84405517578125
1206,40.91378402709961
1207,70.68365478515625
1208,41.160919189453125
1209,34.97999954223633
1210,41.690574645996094
1211,22.583885192871094
1212,42.930946350097656
1213,54.217010498046875
1214,29.742839813232422
1215,76.844482421875
1216,31.37146759033203
1217,36.331993103027344
1218,30.346670150756836
1219,16.421478271484375
1220,34.39073944091797
1221,47.409305572509766
1222,50.33722686767578
1223,62.65035629272461
1224,78.2352066040039
